Name	Xpos(f)	Ypos(f)	XposEnd(f)	YposEnd(t)	Xpos(i)	Ypos(i)	XposEnd(i)	YposEnd(i)	
ButtonCloseMouseover	0.314453	0.710938	0.353516	0.789063	322	364	362	404	
ButtonClosePushed	0.357422	0.710938	0.396484	0.789063	366	364	406	404	
D3_CloseBtn_Framed_Normal	0.048828	0.710938	0.091797	0.796875	50	364	94	408	
D3_CloseBtn_Framed_Mouseover	0.001953	0.710938	0.044922	0.796875	2	364	46	408	
D3_CloseBtn_Framed_Pushed	0.095703	0.710938	0.138672	0.796875	98	364	142	408	
MenuSmallFrame	0.230469	0.269531	0.402344	0.341797	236	138	412	175	
D3_Btn_ArrowLeft_Mouseover	0.255859	0.527344	0.302734	0.703125	262	270	310	360	
D3_Btn_ArrowLeft_Normal	0.001953	0.527344	0.048828	0.703125	2	270	50	360	
D3_Btn_ArrowLeft_Pushed	0.154297	0.527344	0.201172	0.703125	158	270	206	360	
D3_Btn_ArrowRight_Mouseover	0.205078	0.527344	0.251953	0.703125	210	270	258	360	
D3_Btn_ArrowRight_Normal	0.103516	0.527344	0.150391	0.703125	106	270	154	360	
D3_Btn_ArrowRight_Pushed	0.052734	0.527344	0.099609	0.703125	54	270	102	360	
D3_Btn_AdvanceArrow_Mouseover	0.705078	0.402344	0.841797	0.519531	722	206	862	266	
D3_Btn_AdvanceArrow_Normal	0.001953	0.402344	0.138672	0.519531	2	206	142	266	
D3_Btn_AdvanceArrow_Pushed	0.142578	0.402344	0.279297	0.519531	146	206	286	266	
D3_Btn_Basic_Inactive	0.001953	0.003906	0.373047	0.128906	2	2	382	66	
D3_Btn_Basic_Mouseover	0.376953	0.136719	0.748047	0.261719	386	70	766	134	
D3_Btn_Basic_Normal	0.001953	0.136719	0.373047	0.261719	2	70	382	134	
D3_Btn_Basic_Pushed	0.376953	0.003906	0.748047	0.128906	386	2	766	66	
D3_Btn_Narrow_Mouseover	0.751953	0.136719	0.976563	0.261719	770	70	1000	134	
D3_Btn_Narrow_Normal	0.001953	0.269531	0.226563	0.394531	2	138	232	202	
D3_Btn_Narrow_Pushed	0.751953	0.003906	0.976563	0.128906	770	2	1000	66	
D3_Btn_Small_Mouseover	0.283203	0.402344	0.419922	0.519531	290	206	430	266	
D3_Btn_Small_Normal	0.564453	0.402344	0.701172	0.519531	578	206	718	266	
D3_Btn_Small_Pushed	0.423828	0.402344	0.560547	0.519531	434	206	574	266	
D3_CloseBtn_Inactive	0.400391	0.710938	0.439453	0.789063	410	364	450	404	
D3_CloseBtn_Mouseover	0.443359	0.710938	0.482422	0.789063	454	364	494	404	
D3_CloseBtn_Normal	0.486328	0.710938	0.525391	0.789063	498	364	538	404	
D3_CloseBtn_Pushed	0.529297	0.710938	0.568359	0.789063	542	364	582	404	
D3_ListBtn_Collapse_Inactive	0.829102	0.269531	0.853516	0.318359	849	138	874	163	
D3_ListBtn_Collapse_Mouseover	0.800781	0.269531	0.825195	0.318359	820	138	845	163	
D3_ListBtn_Collapse_Normal	0.772461	0.269531	0.796875	0.318359	791	138	816	163	
D3_ListBtn_Collapse_Pushed	0.857422	0.269531	0.881836	0.318359	878	138	903	163	
D3_ListBtn_Expand_Inactive	0.744141	0.269531	0.768555	0.318359	762	138	787	163	
D3_ListBtn_Expand_Mouseover	0.715820	0.269531	0.740234	0.318359	733	138	758	163	
D3_ListBtn_Expand_Normal	0.687500	0.269531	0.711914	0.318359	704	138	729	163	
D3_ListBtn_Expand_Pushed	0.885742	0.269531	0.910156	0.318359	907	138	932	163	
D3_PagingButton_Left_Inactive	0.652344	0.269531	0.683594	0.332031	668	138	700	170	
D3_PagingButton_Left_Mouseover	0.617188	0.269531	0.648438	0.332031	632	138	664	170	
D3_PagingButton_Left_Normal	0.582031	0.269531	0.613281	0.332031	596	138	628	170	
D3_PagingButton_Left_Pushed	0.546875	0.269531	0.578125	0.332031	560	138	592	170	
D3_PagingButton_Right_Inactive	0.476563	0.269531	0.507813	0.332031	488	138	520	170	
D3_PagingButton_Right_Mouseover	0.441406	0.269531	0.472656	0.332031	452	138	484	170	
D3_PagingButton_Right_Normal	0.406250	0.269531	0.437500	0.332031	416	138	448	170	
D3_PagingButton_Right_Pushed	0.511719	0.269531	0.542969	0.332031	524	138	556	170	
